chrom	start	end
chr17	48840000	49060000
chr17	49080000	49320000
chr17	49340000	50200000
chr17	50220000	52980000
chr17	53000000	53400000
chr17	53420000	53600000
chr17	53620000	53860000
chr17	53880000	54620000
chr17	54640000	54860000
chr17	54880000	55020000
chr17	55040000	55200000
chr17	55220000	55920000
chr17	55940000	56240000
chr17	56260000	56560000
chr17	56580000	57220000
chr17	57240000	57760000
chr17	57780000	58140000
chr17	58160000	58740000
chr17	58760000	59060000
chr17	59080000	59480000
chr17	59500000	59680000
chr17	59700000	59940000
chr17	59960000	60500000
chr17	60520000	60740000
chr17	60760000	61060000
chr17	61080000	61500000
chr17	61520000	61920000
chr17	61940000	62460000
chr17	62480000	62760000
chr17	62780000	63220000
chr17	63240000	64180000
chr17	64200000	64680000
chr17	64700000	64940000
chr17	64960000	65320000
chr17	65340000	65700000
chr17	65720000	65940000
chr17	65960000	66480000
chr17	66500000	66720000
chr17	66740000	67260000
chr17	67280000	67500000
chr17	67520000	68160000
chr17	68180000	68600000
chr17	68620000	70100000
chr17	70120000	70540000
chr17	70560000	70700000
chr17	70720000	71220000
chr17	71240000	71380000
chr17	71400000	72220000
chr17	72240000	72740000
chr17	72760000	72860000
chr17	72880000	73220000
chr17	73240000	73440000
chr17	73460000	73820000
chr17	73840000	74300000
chr17	74320000	74500000
chr17	74520000	74720000
chr17	74740000	75060000
chr17	75080000	75260000
chr17	75280000	75500000
chr17	75520000	76060000
chr17	76080000	76420000
chr17	76440000	76820000
chr17	76840000	76980000
chr17	77000000	77700000
chr17	77720000	77980000
chr17	78000000	78340000
chr17	78360000	78980000
chr17	79000000	79080000
chr17	79100000	79640000
chr17	79860000	80160000
chr17	80180000	80700000
chr18	720000	840000
chr18	860000	1560000
chr18	1580000	2060000
chr18	2080000	2580000
chr18	2600000	3240000
chr18	3260000	3680000
chr18	3700000	4020000
chr18	4040000	4580000
chr18	4600000	5060000
chr18	5080000	5820000
chr18	5840000	6520000
chr18	6540000	6940000
chr18	6960000	7180000
chr18	7200000	8460000
chr18	8480000	8580000
chr18	8600000	9040000
chr18	9060000	9560000
chr18	9580000	9940000
chr18	9960000	10520000
chr18	10540000	10780000
chr18	10800000	11600000
chr18	11620000	11880000
chr18	11900000	12060000
chr18	12080000	12280000
chr18	12300000	12700000
chr18	12720000	12980000
chr18	13000000	13140000
chr18	13160000	13760000
chr18	13780000	14120000
chr18	14140000	14400000
chr18	14420000	15000000
chr18	18780000	19060000
chr18	19080000	19160000
chr18	19180000	19420000
chr18	19440000	19760000
chr18	19780000	20180000
chr18	20200000	20340000
chr18	20360000	20560000
chr18	20580000	21060000
chr18	21080000	21400000
chr18	21420000	21740000
chr18	21760000	22060000
chr18	22080000	22320000
chr18	22340000	23460000
chr18	23480000	23820000
chr18	23840000	24220000
chr18	24240000	25200000
chr18	25220000	25740000
chr18	25760000	26500000
chr18	26520000	27400000
chr18	27420000	27900000
chr18	27920000	28520000
chr18	28540000	29120000
chr18	29140000	29700000
chr18	29720000	30180000
chr18	30200000	30740000
chr18	30760000	31340000
chr18	31360000	31620000
chr18	31640000	32440000
chr18	32460000	32780000
chr18	32800000	32920000
chr18	32940000	33300000
chr18	33320000	33560000
chr18	33580000	33880000
chr18	33900000	34400000
chr18	34420000	34880000
chr18	34900000	35160000
chr18	35180000	36460000
chr18	36480000	37160000
chr18	37180000	37420000
chr18	37440000	37720000
chr18	37740000	39560000
chr18	39580000	40160000
chr18	40180000	41160000
chr18	41180000	41660000
chr18	41680000	41940000
chr18	41960000	42120000
chr18	42140000	43180000
chr18	43200000	43680000
chr18	43700000	44260000
chr18	44280000	44560000
chr18	44580000	45280000
chr18	45300000	45540000
chr18	45560000	46000000
chr18	46020000	46180000
chr18	46200000	47000000
chr18	47020000	47420000
chr18	47440000	47940000
chr18	47960000	48300000
chr18	48320000	48600000
chr18	48620000	49140000
chr18	49160000	49840000
chr18	49860000	50540000
chr18	50560000	51660000
chr18	51680000	51860000
chr18	52340000	52720000
chr18	52740000	52840000
chr18	52860000	53520000
chr18	53540000	54300000
chr18	54320000	55240000
chr18	55260000	55500000
chr18	55520000	56040000
chr18	56060000	56160000
chr18	56180000	56440000
chr18	56460000	56800000
chr18	56820000	57080000
chr18	57100000	57480000
chr18	57500000	57660000
chr18	57680000	58280000
chr18	58300000	59220000
chr18	59240000	59820000
chr18	59840000	60260000
chr18	60280000	60660000
chr18	60680000	61140000
chr18	61160000	61660000
chr18	61680000	62840000
chr18	62860000	63360000
chr18	63380000	64180000
chr18	64200000	64520000
chr18	64540000	64860000
chr18	64880000	65160000
chr18	65180000	65880000
chr18	65900000	66380000
chr18	66400000	67060000
chr18	67080000	67800000
chr18	67820000	68120000
chr18	68140000	68580000
chr18	68600000	69060000
chr18	69080000	69480000
chr18	69500000	69900000
chr18	69920000	70340000
chr18	70360000	70820000
chr18	70840000	71820000
chr18	71840000	72020000
chr18	72040000	72240000
chr18	72260000	73240000
chr18	73260000	74080000
chr18	74100000	74460000
chr18	74480000	75420000
chr18	75440000	75780000
chr18	75800000	76740000
chr18	76760000	77080000
chr18	77100000	77420000
chr18	77440000	77720000
chr19	540000	1020000
chr19	1040000	1260000
chr19	1280000	1440000
chr19	1460000	1860000
chr19	1880000	2100000
chr19	2120000	2420000
chr19	2440000	2640000
chr19	2660000	2900000
chr19	2920000	3260000
chr19	3280000	3540000
chr19	3560000	3680000
chr19	3700000	4000000
chr19	4020000	4240000
chr19	4260000	4480000
chr19	4500000	4660000
chr19	4680000	5000000
chr19	5020000	5700000
chr19	5720000	6460000
chr19	6480000	7060000
chr19	7080000	7420000
chr19	7440000	7600000
chr19	7620000	7960000
chr19	7980000	8340000
chr19	8360000	8640000
chr19	8660000	9220000
chr19	9240000	9720000
chr19	9740000	9960000
chr19	9980000	10220000
chr19	10240000	10360000
chr19	10380000	10520000
chr19	10540000	10980000
chr19	11000000	11200000
chr19	11220000	11640000
chr19	11660000	12260000
chr19	12280000	12800000
chr19	12820000	13020000
chr19	13040000	13380000
chr19	13400000	13860000
chr19	13880000	13960000
chr19	13980000	14220000
chr19	14240000	14620000
chr19	14640000	15180000
chr19	15200000	15680000
chr19	15700000	16140000
chr19	16160000	16320000
chr19	16340000	16600000
chr19	16620000	16760000
chr19	16780000	17420000
chr19	17440000	17940000
chr19	17960000	18180000
chr19	18200000	18520000
chr19	18540000	19140000
chr19	19160000	19240000
chr19	19260000	19440000
chr19	19460000	19640000
chr19	19660000	19740000
chr19	19760000	20060000
chr19	20080000	20700000
chr19	20720000	21200000
chr19	21220000	21340000
chr19	21360000	21660000
chr19	21680000	22060000
chr19	22080000	23100000
chr19	23120000	23180000
chr19	23200000	23420000
chr19	23440000	24020000
chr19	24040000	24240000
chr19	24260000	24500000
chr19	28100000	28860000
chr19	28880000	29220000
chr19	29240000	29380000
chr19	29400000	30060000
chr19	30080000	31160000
chr19	31180000	32740000
chr19	32760000	33080000
chr19	33100000	33440000
chr19	33460000	33640000
chr19	33660000	33880000
chr19	33900000	34260000
chr19	34280000	34640000
chr19	34660000	34980000
chr19	35000000	35240000
chr19	35260000	35740000
chr19	35760000	36180000
chr19	36200000	36760000
chr19	36780000	37340000
chr19	37360000	37780000
chr19	37800000	38340000
chr19	38360000	38720000
chr19	38740000	38860000
chr19	38880000	39440000
chr19	39460000	39900000
chr19	39920000	40240000
chr19	40260000	40760000
chr19	40780000	41140000
chr19	41160000	41800000
chr19	41820000	42120000
chr19	42140000	42340000
chr19	42360000	42480000
chr19	42500000	42920000
chr19	42940000	43040000
chr19	43060000	43900000
chr19	43920000	44280000
chr19	44300000	45020000
chr19	45040000	45380000
chr19	45400000	45880000
chr19	45900000	45980000
chr19	46000000	46280000
chr19	46300000	46780000
chr19	46800000	47080000
chr19	47100000	47200000
chr19	47220000	47540000
chr19	47560000	47760000
chr19	47780000	47940000
chr19	47960000	48380000
chr19	48400000	48800000
chr19	48820000	48980000
chr19	49000000	49120000
chr19	49140000	49500000
chr19	49520000	49740000
chr19	49760000	49980000
chr19	50000000	50120000
chr19	50140000	50360000
chr19	50380000	50660000
chr19	50680000	50800000
chr19	50820000	50980000
chr19	51000000	51280000
chr19	51300000	51620000
chr19	51640000	51780000
chr19	51800000	52320000
chr19	52340000	52740000
chr19	52760000	53660000
chr19	53680000	53900000
chr19	53920000	54260000
chr19	54280000	54660000
chr19	54680000	54940000
chr19	54960000	55580000
chr19	55600000	56000000
chr19	56020000	56180000
chr19	56200000	56540000
chr19	56560000	56880000
chr19	56900000	57180000
chr19	57200000	57660000
chr19	57680000	57900000
chr19	57920000	58400000
chr20	760000	960000
chr20	980000	1220000
chr20	1240000	1480000
chr20	1500000	1680000
chr20	1700000	2160000
chr20	2180000	2460000
chr20	2480000	2640000
chr20	2660000	3020000
chr20	3040000	3340000
chr20	3360000	3620000
chr20	3640000	3840000
chr20	3860000	4060000
chr20	4080000	4200000
chr20	4220000	4580000
chr20	4600000	4700000
chr20	4720000	5180000
chr20	5200000	5440000
chr20	5460000	6080000
chr20	6100000	6560000
chr20	6580000	6800000
chr20	6820000	7880000
chr20	7900000	8720000
chr20	8740000	9380000
chr20	9400000	9580000
chr20	9600000	9900000
chr20	9920000	10420000
chr20	10440000	11580000
chr20	11600000	12860000
chr20	12880000	13060000
chr20	13080000	13780000
chr20	13800000	14080000
chr20	14100000	15620000
chr20	15640000	16460000
chr20	16480000	16760000
chr20	16780000	17440000
chr20	17460000	17980000
chr20	18000000	18340000
chr20	18360000	18540000
chr20	18560000	19160000
chr20	19180000	19640000
chr20	19660000	20020000
chr20	20040000	20600000
chr20	20620000	20800000
chr20	20820000	21200000
chr20	21220000	21620000
chr20	21640000	22280000
chr20	22300000	22640000
chr20	22660000	23360000
chr20	23380000	23620000
chr20	23640000	24920000
chr20	24940000	25400000
chr20	25420000	25600000
chr20	25840000	26040000
chr20	29800000	30100000
chr20	30120000	30320000
chr20	30340000	30720000
chr20	30740000	31080000
chr20	31100000	31240000
chr20	31260000	31380000
chr20	31400000	31940000
chr20	31960000	32280000
chr20	32300000	32740000
chr20	32760000	33120000
chr20	33140000	33380000
chr20	33400000	33680000
chr20	33700000	33880000
chr20	33900000	34040000
chr20	34060000	34280000
chr20	34300000	34520000
chr20	34540000	34760000
chr20	34780000	35100000
chr20	35120000	35600000
chr20	35620000	35800000
chr20	35820000	36140000
chr20	36160000	36680000
chr20	36700000	37060000
chr20	37080000	37680000
chr20	37700000	38500000
chr20	38520000	39340000
chr20	39360000	39580000
chr20	39600000	39740000
chr20	39760000	40000000
chr20	40020000	40360000
chr20	40380000	42040000
chr20	42060000	42340000
chr20	42360000	42800000
chr20	42820000	43280000
chr20	43300000	43540000
chr20	43560000	43900000
chr20	43920000	44440000
chr20	44460000	44580000
chr20	44600000	45100000
chr20	45120000	45320000
chr20	45340000	45780000
chr20	45800000	46280000
chr20	46300000	47220000
chr20	47240000	47600000
chr20	47620000	47860000
chr20	47880000	48140000
chr20	48160000	48560000
chr20	48580000	48720000
chr20	48740000	49240000
chr20	49260000	49400000
chr20	49420000	49540000
chr20	49560000	49920000
chr20	49940000	50240000
chr20	50260000	50720000
chr20	50740000	50800000
chr20	50820000	51800000
chr20	51820000	52140000
chr20	52160000	52560000
chr20	52580000	52700000
chr20	52720000	52820000
chr20	52840000	53280000
chr20	53300000	54800000
chr20	54820000	54940000
chr20	54960000	55080000
chr20	55100000	55640000
chr20	55660000	55940000
chr20	55960000	56180000
chr20	56200000	56800000
chr20	56820000	57260000
chr20	57280000	57400000
chr20	57420000	57620000
chr20	57640000	58120000
chr20	58140000	58320000
chr20	58340000	60500000
chr20	60520000	60720000
chr20	60740000	60940000
chr20	61320000	61480000
chr20	61500000	61820000
chr20	61840000	62060000
chr20	62080000	62280000
chr21	10360000	10660000
chr21	15220000	18700000
chr21	18720000	19000000
chr21	19020000	19280000
chr21	19300000	22340000
chr21	22360000	28140000
chr21	28160000	30380000
chr21	30400000	30800000
chr21	30820000	33660000
chr21	33680000	33980000
chr21	34000000	34200000
chr21	34220000	34540000
chr21	34560000	34920000
chr21	34940000	35280000
chr21	35300000	35740000
chr21	35760000	36040000
chr21	36060000	37460000
chr21	37480000	37740000
chr21	37760000	38320000
chr21	38340000	39020000
chr21	39040000	39800000
chr21	39820000	40580000
chr21	40600000	40820000
chr21	40840000	41120000
chr21	41140000	41500000
chr21	41520000	42480000
chr21	42500000	43540000
chr21	43560000	43960000
chr21	43980000	44300000
chr21	44320000	44540000
chr21	44560000	45160000
chr21	45180000	47360000
chr22	17380000	17520000
chr22	17540000	18000000
chr22	18020000	18180000
chr22	18200000	18260000
chr22	18280000	18820000
chr22	18840000	19420000
chr22	19440000	19680000
chr22	19700000	19940000
chr22	19960000	20100000
chr22	20120000	20300000
chr22	20740000	21120000
chr22	21140000	21440000
chr22	21900000	22000000
chr22	22020000	22320000
chr22	22340000	22660000
chr22	22680000	23300000
chr22	23320000	23480000
chr22	23500000	23660000
chr22	23680000	24200000
chr22	24220000	24660000
chr22	24680000	24980000
chr22	25000000	25500000
chr22	25520000	25580000
chr22	25600000	25740000
chr22	25760000	25840000
chr22	25860000	26200000
chr22	26220000	26740000
chr22	26760000	27080000
chr22	27100000	28240000
chr22	28260000	28420000
chr22	28440000	28980000
chr22	29000000	29220000
chr22	29240000	29680000
chr22	29700000	29980000
chr22	30000000	30500000
chr22	30520000	30800000
chr22	30820000	31320000
chr22	31340000	31720000
chr22	31740000	32020000
chr22	32040000	32340000
chr22	32360000	32880000
chr22	32900000	33400000
chr22	33420000	33640000
chr22	33660000	34800000
chr22	34820000	35660000
chr22	35680000	36020000
chr22	36040000	36540000
chr22	36560000	36680000
chr22	36700000	36900000
chr22	36920000	37400000
chr22	37420000	37660000
chr22	37680000	37980000
chr22	38000000	38360000
chr22	38380000	39100000
chr22	39120000	39540000
chr22	39560000	39900000
chr22	39920000	40420000
chr22	40440000	40760000
chr22	40780000	41040000
chr22	41060000	41280000
chr22	41300000	41760000
chr22	41780000	42020000
chr22	42040000	42320000
chr22	42340000	42500000
chr22	42520000	42960000
chr22	42980000	43560000
chr22	43580000	43800000
chr22	43820000	44320000
chr22	44340000	45080000
chr22	45100000	45620000
chr22	45640000	45940000
chr22	45960000	46400000
chr22	46420000	46720000
chr22	46740000	46960000
chr22	46980000	47180000
chr22	47200000	47560000
chr22	47580000	48900000
chr22	48920000	50140000
chr22	50160000	50640000
chrX	3860000	5860000
chrX	5880000	7900000
chrX	7920000	8740000
chrX	8760000	9680000
chrX	9700000	10100000
chrX	10120000	11140000
chrX	11160000	11540000
chrX	11560000	11820000
chrX	11840000	12780000
chrX	12800000	12920000
chrX	12940000	13540000
chrX	13560000	14060000
chrX	14080000	15280000
chrX	15300000	16740000
chrX	16760000	17080000
chrX	17100000	17740000
chrX	17760000	18380000
chrX	18400000	19360000
chrX	19380000	19900000
chrX	19920000	20160000
chrX	20180000	20520000
chrX	20540000	21820000
chrX	21840000	23660000
chrX	23680000	24060000
chrX	24080000	25200000
chrX	25220000	27460000
chrX	27480000	30260000
chrX	30280000	30580000
chrX	30600000	32420000
chrX	32440000	33380000
chrX	33400000	34340000
chrX	34360000	35860000
chrX	35880000	36960000
chrX	36980000	38080000
chrX	38100000	38460000
chrX	38480000	40420000
chrX	40440000	41620000
chrX	41640000	43400000
chrX	43420000	43660000
chrX	43680000	45060000
chrX	45080000	46280000
chrX	46300000	46980000
chrX	47000000	47400000
chrX	47420000	47900000
chrX	47920000	48400000
chrX	48420000	49120000
chrX	49360000	49600000
chrX	49620000	50380000
chrX	50400000	51220000
chrX	51240000	51960000
chrX	53020000	53500000
chrX	53520000	54580000
chrX	54600000	55120000
chrX	55140000	56280000
chrX	56300000	56760000
chrX	62460000	62980000
chrX	63000000	64720000
chrX	64740000	65940000
chrX	65960000	66880000
chrX	66900000	67380000
chrX	67400000	67980000
chrX	68000000	68620000
chrX	68640000	69360000
chrX	69380000	71000000
chrX	71020000	71380000
chrX	71400000	71760000
chrX	72200000	73040000
chrX	73060000	73800000
chrX	73820000	75380000
chrX	75400000	77380000
chrX	77400000	78700000
chrX	78720000	80680000
chrX	80700000	83140000
chrX	83160000	84320000
chrX	84340000	84840000
chrX	84860000	86560000
chrX	86580000	89220000
chrX	89240000	91060000
chrX	91080000	94020000
chrX	94040000	95460000
chrX	95480000	99700000
chrX	99720000	100040000
chrX	100060000	100640000
chrX	101760000	102160000
chrX	102180000	102440000
chrX	102460000	102740000
chrX	102760000	103080000
chrX	103100000	105660000
chrX	105680000	106100000
chrX	106120000	107320000
chrX	107340000	107860000
chrX	107880000	108680000
chrX	108700000	109380000
chrX	109400000	109660000
chrX	109680000	110080000
chrX	110100000	110940000
chrX	110960000	111960000
chrX	111980000	115020000
chrX	115040000	117440000
chrX	117460000	117700000
chrX	117720000	117940000
chrX	117960000	118600000
chrX	118620000	119060000
chrX	119380000	119600000
chrX	119620000	119880000
chrX	120120000	123500000
chrX	123520000	124300000
chrX	124320000	128700000
chrX	128720000	130080000
chrX	130100000	130840000
chrX	130860000	131780000
chrX	131800000	132860000
chrX	132880000	133560000
chrX	133580000	134980000
chrX	135000000	136020000
chrX	136040000	137160000
chrX	137180000	137820000
chrX	137840000	139080000
chrX	139100000	139820000
chrX	140700000	143300000
chrX	143320000	144320000
chrX	144340000	148620000
chrX	149100000	149900000
chrX	149920000	150240000
chrX	150260000	150880000
chrX	150900000	152060000
chrX	152800000	152960000
chrX	152980000	153220000
chrX	153600000	153800000
chrX	153820000	154080000
